project_id,project_name,agency_owner,state,county_region,work_type,estimate_let_date,source_id,project_number,project_location_raw,contractor,district,terrain,bid_count,awarded_bid_total,award_index
cdot_2025q4_nhpp2873_206,US287:RESURFACING I-70 TO 92ND,CDOT,CO,Colorado / CDOT District 6,Roadway,2025-01-09,cdot_cost_data_book_2025_q4,NHPP2873-206,NHPP2873-206 US287:RESURFACING I-70 TO 92ND,"BRANNAN SAND AND GRAVEL, LLC",6,U,3,12912912.00,96.97
cdot_2025q4_nhppr100_420,VARIOUS LOCATIONS IN REGION 1,CDOT,CO,Colorado / CDOT District 1,Roadway,2025-06-05,cdot_cost_data_book_2025_q4,NHPPR100-420,NHPPR100-420 VARIOUS LOCATIONS IN REGION 1,"INSITUFORM TECHNOLOGIES, LLC",1,U,3,2422341.00,89.88
cdot_2025q4_nhppr500_227,REGION 5 SECTION 7,CDOT,CO,Colorado / CDOT District 5,Roadway,2025-10-23,cdot_cost_data_book_2025_q4,NHPPR500-227,NHPPR500-227 REGION 5 SECTION 7,"ABCO CONTRACTING, INC.",5,R,4,2065188.00,84.46
cdot_2025q4_she0881_032,FEDERAL BLVD SIGNALS 41st and,CDOT,CO,Colorado / CDOT District 1,Roadway,2025-02-13,cdot_cost_data_book_2025_q4,SHE0881-032,SHE0881-032 FEDERAL BLVD SIGNALS 41st and,Adiona Transportation Solutions LLC,1,U,6,934434.00,84.95
cdot_2025q4_she1211_107,WADSWORTH BLVD & EVANS AVE,CDOT,CO,Colorado / CDOT District 1,Roadway,2025-07-17,cdot_cost_data_book_2025_q4,SHE1211-107,SHE1211-107 WADSWORTH BLVD & EVANS AVE,"LIGHTHOUSE TRANSPORTATION GROUP, LLC",1,U,4,655850.00,91.73
cdot_2025q4_sher100_414,"SH 74/KERRGULCH;SH83/GILLIAN,R",CDOT,CO,Colorado / CDOT District 1,Roadway,2025-08-14,cdot_cost_data_book_2025_q4,SHER100-414,"SHER100-414 SH 74/KERRGULCH;SH83/GILLIAN,R","STURGEON ELECTRIC COMPANY, INC",1,R,4,1459900.10,48.66
cdot_2025q4_sher200_309,REGION 2 WIDE VARIOUS LOCATION,CDOT,CO,Colorado / CDOT District 2,Roadway,2025-12-04,cdot_cost_data_book_2025_q4,SHER200-309,SHER200-309 REGION 2 WIDE VARIOUS LOCATION,"MORTON ELECTRIC, INC.",2,U,5,382111.03,107.64
cdot_2025q4_spfs2706_055,I-270 MP 0-3,CDOT,CO,Colorado / CDOT District 6,Roadway,2025-09-26,cdot_cost_data_book_2025_q4,SPFS2706-055,SPFS2706-055 I-270 MP 0-3,KIEWIT INFRASTRUCTURE CO.,6,R,1,1373255.58,107.65
cdot_2025q4_sta119a_078,CO 119 (MM 44.237-55.5),CDOT,CO,Colorado / CDOT District 4,Roadway,2025-07-11,cdot_cost_data_book_2025_q4,STA119A-078,STA119A-078 CO 119 (MM 44.237-55.5),"KRAEMER NORTH AMERICA, LLC",4,U,1,19859813.00,98.67
cdot_2025q4_sta157a_013,CO 157 (MM 2.8-4.5),CDOT,CO,Colorado / CDOT District 4,Roadway,2025-12-04,cdot_cost_data_book_2025_q4,STA157A-013,STA157A-013 CO 157 (MM 2.8-4.5),"ACME CONCRETE PAVING, INC.",4,U,3,4299635.45,91.66
cdot_2025q4_stam765_015,"US50/MAPLE & US287/CEDAR, LAMA",CDOT,CO,Colorado / CDOT District 2,Roadway,2025-04-10,cdot_cost_data_book_2025_q4,STAM765-015,"STAM765-015 US50/MAPLE & US287/CEDAR, LAMA","MORTON ELECTRIC, INC.",2,U,2,1482502.69,92.66
cdot_2025q4_star500_223,"SH50 MM 189.71, US550 MM 98.33",CDOT,CO,Colorado / CDOT District 5,Roadway,2025-05-01,cdot_cost_data_book_2025_q4,STAR500-223,"STAR500-223 SH50 MM 189.71, US550 MM 98.33","STRUCTURES, INC.",5,R,4,963303.00,88.88
cdot_2025q4_star500_226,"R5 HWYS 550, 491, 285, 184, 17",CDOT,CO,Colorado / CDOT District 5,Roadway,2025-12-18,cdot_cost_data_book_2025_q4,STAR500-226,"STAR500-226 R5 HWYS 550, 491, 285, 184, 17",Native Sun Materials Inc,5,M,3,8859322.69,130.53
cdot_2025q4_star500_228,REGION 5,CDOT,CO,Colorado / CDOT District 5,Roadway,2025-05-08,cdot_cost_data_book_2025_q4,STAR500-228,STAR500-228 REGION 5,"AMERICAN WEST CONSTRUCTION, LLC",5,R,3,1581538.00,80.65
cdot_2025q4_stm0132_025,"CO13 MM 90.2, US40Z MM 0.65, M",CDOT,CO,Colorado / CDOT District 3,Roadway,2025-01-30,cdot_cost_data_book_2025_q4,STM0132-025,"STM0132-025 CO13 MM 90.2, US40Z MM 0.65, M","STURGEON ELECTRIC COMPANY, INC",3,U,3,1280705.00,83.07
cdot_2025q4_stm0503_096,PUEBLO COUNTY LINE TO PURCELL,CDOT,CO,Colorado / CDOT District 2,Roadway,2025-12-18,cdot_cost_data_book_2025_q4,STM0503-096,STM0503-096 PUEBLO COUNTY LINE TO PURCELL,MARTIN MARIETTA MATERIALS,2,P,3,12305350.98,85.45
cdot_2025q4_stm052a_062,CO52A RESURFACING I25 TO US85,CDOT,CO,Colorado / CDOT District 4,Roadway,2025-11-20,cdot_cost_data_book_2025_q4,STM052A-062,STM052A-062 CO52A RESURFACING I25 TO US85,"ASPHALT SPECIALTIES CO., INC.",4,P,5,8874349.77,87.61
cdot_2025q4_stm141a_057,SH141 GATEWAY MP 120 SOUTH,CDOT,CO,Colorado / CDOT District 3,Roadway,2025-03-27,cdot_cost_data_book_2025_q4,STM141A-057,STM141A-057 SH141 GATEWAY MP 120 SOUTH,"Kilgore Companies, LLC dba Elam Construc",3,M,2,7979767.68,85.17
cdot_2025q4_stm2873_232,SH287 & LCR 72 AND US287 & OWL,CDOT,CO,Colorado / CDOT District 4,Roadway,2025-04-24,cdot_cost_data_book_2025_q4,STM2873-232,STM2873-232 SH287 & LCR 72 AND US287 & OWL,MARTIN MARIETTA MATERIALS,4,R,3,617732.65,77.22
cdot_2025q4_stm318a_002,SH 318 MP 1.25 IN MOFFAT COUNT,CDOT,CO,Colorado / CDOT District 3,Roadway,2025-10-23,cdot_cost_data_book_2025_q4,STM318A-002,STM318A-002 SH 318 MP 1.25 IN MOFFAT COUNT,"Myers & Sons Construction, LLC",3,M,8,2095785.00,110.44
cdot_2025q4_stm340a_022,CO 340 GRAND AVE TO REDLANDS P,CDOT,CO,Colorado / CDOT District 3,Roadway,2025-12-04,cdot_cost_data_book_2025_q4,STM340A-022,STM340A-022 CO 340 GRAND AVE TO REDLANDS P,"OLDCASTLE SW GROUP, INC.",3,R,3,5609674.21,103.93
cdot_2025q4_stmm153_003,CO 17 & SOUTH OF CO 14,CDOT,CO,Colorado / CDOT District 4,Roadway,2025-05-08,cdot_cost_data_book_2025_q4,STMM153-003,STMM153-003 CO 17 & SOUTH OF CO 14,"CASTLE ROCK CONST. CO. OF COLO, LLC",4,P,3,3502761.33,71.82
cdot_2025q4_str012a_054,SH12 MP 46.7 to MP 48.1,CDOT,CO,Colorado / CDOT District 2,Roadway,2025-10-23,cdot_cost_data_book_2025_q4,STR012A-054,STR012A-054 SH12 MP 46.7 to MP 48.1,"OLDCASTLE SW GROUP, INC.",2,M,5,3489752.57,83.09
cdot_2025q4_str025a_054,I-25C NORTH OUT OF WALSENBURG,CDOT,CO,Colorado / CDOT District 2,Roadway,2025-09-18,cdot_cost_data_book_2025_q4,STR025A-054,STR025A-054 I-25C NORTH OUT OF WALSENBURG,"Siete, Inc.",2,R,8,5987513.44,89.37
cdot_2025q4_str050a_042,FREMONT COUNTY IN R2,CDOT,CO,Colorado / CDOT District 2,Roadway,2025-09-11,cdot_cost_data_book_2025_q4,STR050A-042,STR050A-042 FREMONT COUNTY IN R2,"INSITUFORM TECHNOLOGIES, LLC",2,R,5,1440920.00,96.06
cdot_2025q4_str069a_036,SH 69 M.P. 71.53 TO M.P. 82.66,CDOT,CO,Colorado / CDOT District 2,Roadway,2025-11-06,cdot_cost_data_book_2025_q4,STR069A-036,STR069A-036 SH 69 M.P. 71.53 TO M.P. 82.66,"OLDCASTLE SW GROUP, INC.",2,M,2,7999978.41,97.56
cdot_2025q4_str141a_056,SH 141 MP 85.5 K-01-B BRIDGE,CDOT,CO,Colorado / CDOT District 5,Roadway,2025-02-28,cdot_cost_data_book_2025_q4,STR141A-056,STR141A-056 SH 141 MP 85.5 K-01-B BRIDGE,"Myers & Sons Construction, LLC",5,R,4,2088196.75,87.92
cdot_2025q4_str3501_019,MINDEMAN TO EAST OF SH 71 JUNC,CDOT,CO,Colorado / CDOT District 2,Roadway,2025-11-20,cdot_cost_data_book_2025_q4,STR3501-019,STR3501-019 MINDEMAN TO EAST OF SH 71 JUNC,"BETTIS ASPHALT & CONSTRUCTION, INC.",2,P,2,6675478.19,84.50
cdot_2025q4_strr200_288,"CO 9B, US 24A, US 24G, CO 67C,",CDOT,CO,Colorado / CDOT District 2,Roadway,2025-01-16,cdot_cost_data_book_2025_q4,STRR200-288,"STRR200-288 CO 9B, US 24A, US 24G, CO 67C,","Lobato Construction, LLC",2,M,7,1798366.30,62.01
cdot_2025q4_stu1191_044,CO119 AND CO 7 FROM US36 (28TH,CDOT,CO,Colorado / CDOT District 4,Roadway,2025-04-03,cdot_cost_data_book_2025_q4,STU1191-044,STU1191-044 CO119 AND CO 7 FROM US36 (28TH,"BRANNAN SAND AND GRAVEL, LLC",4,U,1,4654489.73,97.02
cdot_2024q4_2670252_504,I25 GREENLAND WILDLIFE OVERPAS,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,2670252-504,2670252-504 I25 GREENLAND WILDLIFE OVERPAS,"KRAEMER NORTH AMERICA, LLC",1,R,8,14831421.18,63.11
cdot_2024q4_2670253_288,I-25 & SH-7,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-12-19,cdot_cost_data_book_2024_q4,2670253-288,2670253-288 I-25 & SH-7,"HUDICK EXCAVATING, INC.",6,R,5,13475476.00,101.32
cdot_2024q4_2670703_511,"HWY 40, I-70 INTERCHANGE (EL R",CDOT,CO,Colorado / CDOT District 1,Roadway,2024-05-16,cdot_cost_data_book_2024_q4,2670703-511,"2670703-511 HWY 40, I-70 INTERCHANGE (EL R","KRAEMER NORTH AMERICA, LLC",1,M,3,4080829.29,90.69
cdot_2024q4_267151a_011,SH 151 MM 12.8 - 26,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-10-31,cdot_cost_data_book_2024_q4,267151A-011,267151A-011 SH 151 MM 12.8 - 26,"Kilgore Companies, LLC dba Elam Construc",5,R,3,7767133.15,91.61
cdot_2024q4_br0061_093,TIMBER BRIDGE REPLACEMENTS NEA,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-17,cdot_cost_data_book_2024_q4,BR0061-093,BR0061-093 TIMBER BRIDGE REPLACEMENTS NEA,W.W. CLYDE & CO.,4,P,9,19126166.00,93.54
cdot_2024q4_br025a_049,PUEBLO,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-08-15,cdot_cost_data_book_2024_q4,BR025A-049,BR025A-049 PUEBLO,"SEMA CONSTRUCTION, INC.",2,U,4,105158918.35,104.20
cdot_2024q4_br0505_054,050B LAS ANIMAS - BRIDGE STRUC,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-08-01,cdot_cost_data_book_2024_q4,BR0505-054,BR0505-054 050B LAS ANIMAS - BRIDGE STRUC,"Myers & Sons Construction, LLC",2,P,5,10329636.00,127.53
cdot_2024q4_br0705_090,I-70 (MP 361-395),CDOT,CO,Colorado / CDOT District 4,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,BR0705-090,BR0705-090 I-70 (MP 361-395),"STRUCTURES, INC.",4,P,4,5219632.63,108.82
cdot_2024q4_br0761_248,VARIOUS LOCATIONS ALONG I76 &,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-07-11,cdot_cost_data_book_2024_q4,BR0761-248,BR0761-248 VARIOUS LOCATIONS ALONG I76 &,"ABCO CONTRACTING, INC.",1,U,2,7438813.00,95.37
cdot_2024q4_br144a_004,"CO 144A: STRUCTURE C-21-D, MP",CDOT,CO,Colorado / CDOT District 4,Roadway,2024-05-09,cdot_cost_data_book_2024_q4,BR144A-004,"BR144A-004 CO 144A: STRUCTURE C-21-D, MP",AB Underground,4,P,5,1311279.00,97.13
cdot_2024q4_br2872_021,US 40/287 - MP 417.7 TO 419.5,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-02-08,cdot_cost_data_book_2024_q4,BR2872-021,BR2872-021 US 40/287 - MP 417.7 TO 419.5,"CASTLE ROCK CONST. CO. OF COLO, LLC",4,P,6,8981782.60,115.52
cdot_2024q4_c014a_004,CO 14 & LCR 5 South,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,C014A-004,C014A-004 CO 14 & LCR 5 South,Adiona Transportation Solutions LLC,4,P,5,430695.90,86.14
cdot_2024q4_c0402_101,US 40 AND DOWNHILL DRIVE IN ST,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-01-11,cdot_cost_data_book_2024_q4,C0402-101,C0402-101 US 40 AND DOWNHILL DRIVE IN ST,"OLDCASTLE SW GROUP, INC.",3,R,1,7587094.00,135.49
cdot_2024q4_c0502_089,US 50/US 285 INTERSECTION & US,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-01-18,cdot_cost_data_book_2024_q4,C0502-089,C0502-089 US 50/US 285 INTERSECTION & US,"OLDCASTLE SW GROUP, INC.",5,M,2,7358619.25,97.91
cdot_2024q4_c052a_051,SH52 MP 54.58 TO 60.753,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-31,cdot_cost_data_book_2024_q4,C052A-051,C052A-051 SH52 MP 54.58 TO 60.753,AB Underground,4,P,5,5188517.45,100.48
cdot_2024q4_c0761_251,I-76 & E-470,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-03-15,cdot_cost_data_book_2024_q4,C0761-251,C0761-251 I-76 & E-470,"AMERICAN WEST CONSTRUCTION, LLC",6,U,1,159400.00,159.40
cdot_2024q4_c0821_119,R3 SH 82 GARFIELD COUNTY RED H,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,C0821-119,C0821-119 R3 SH 82 GARFIELD COUNTY RED H,ROCK SUPREMACY LLC,3,M,7,1589246.45,84.52
cdot_2024q4_c0841_009,SH 84 EMBANKMENT SLOPE FAILURE,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-02-29,cdot_cost_data_book_2024_q4,C0841-009,C0841-009 SH 84 EMBANKMENT SLOPE FAILURE,"DRILL TECH DRILLING & SHORING, INC.",5,M,4,4430539.30,92.32
cdot_2024q4_c133a_054,SH133 Rockfall Mitigation MP21,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-05-09,cdot_cost_data_book_2024_q4,C133A-054,C133A-054 SH133 Rockfall Mitigation MP21,Access Limited Construction,3,M,3,1961623.67,64.69
cdot_2024q4_c1601_085,US 160D MANCOS CO,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-12-19,cdot_cost_data_book_2024_q4,C1601-085,C1601-085 US 160D MANCOS CO,"MORTON ELECTRIC, INC.",5,R,2,2172249.50,117.51
cdot_2024q4_c1602_191,US 160 MP 174.0 WOLF CREEK TUN,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-08-08,cdot_cost_data_book_2024_q4,C1602-191,C1602-191 US 160 MP 174.0 WOLF CREEK TUN,WILLIAMS CONSTRUCTION CONTRACTORS,5,M,1,986914.05,86.65
cdot_2024q4_c2852_024,"HWY 24, 50, 160, & 285",CDOT,CO,Colorado / CDOT District 5,Roadway,2024-01-25,cdot_cost_data_book_2024_q4,C2852-024,"C2852-024 HWY 24, 50, 160, & 285","AMERICAN WEST CONSTRUCTION, LLC",5,R,2,1957891.00,111.09
cdot_2024q4_c5502_113,US 550 WALL MP 56.7 & DEER CRE,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-11-14,cdot_cost_data_book_2024_q4,C5502-113,C5502-113 US 550 WALL MP 56.7 & DEER CRE,"Myers & Sons Construction, LLC",5,M,4,3486780.52,80.65
cdot_2024q4_c5502_114,US 550 & 14TH ST DURANGO- MP 2,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-02-15,cdot_cost_data_book_2024_q4,C5502-114,C5502-114 US 550 & 14TH ST DURANGO- MP 2,"MORTON ELECTRIC, INC.",5,U,2,1469215.00,110.99
cdot_2024q4_cr300_278,US 40 (MP 36.64) AND SH 394 (M,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-12-19,cdot_cost_data_book_2024_q4,CR300-278,CR300-278 US 40 (MP 36.64) AND SH 394 (M,"AMERICAN WEST CONSTRUCTION, LLC",3,M,3,824948.00,57.48
cdot_2024q4_cr400_382,SH 66 MP 49.9 - 50.4,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-01-04,cdot_cost_data_book_2024_q4,CR400-382,CR400-382 SH 66 MP 49.9 - 50.4,"EDGE CONTRACTING, INC.",4,P,3,748495.00,98.49
cdot_2024q4_cr400_401,"US 34 & N VAN BUREN AVE, CO 40",CDOT,CO,Colorado / CDOT District 4,Roadway,2024-07-11,cdot_cost_data_book_2024_q4,CR400-401,"CR400-401 US 34 & N VAN BUREN AVE, CO 40","MORTON ELECTRIC, INC.",4,U,5,802142.50,64.69
cdot_2024q4_er0171_112,"SH 17 MP 0.3, 3.0 EMERGENCY CU",CDOT,CO,Colorado / CDOT District 5,Roadway,2024-06-20,cdot_cost_data_book_2024_q4,ER0171-112,"ER0171-112 SH 17 MP 0.3, 3.0 EMERGENCY CU",Robins Construction LLLP,5,M,6,3292634.21,86.60
cdot_2024q4_fbr_025a_060,PUEBLO,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-08-15,cdot_cost_data_book_2024_q4,FBR 025A-060,FBR 025A-060 PUEBLO,"SEMA CONSTRUCTION, INC.",2,U,4,105158918.35,104.20
cdot_2024q4_fbr0061_092,TIMBER BRIDGE REPLACEMENTS NEA,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-10-17,cdot_cost_data_book_2024_q4,FBR0061-092,FBR0061-092 TIMBER BRIDGE REPLACEMENTS NEA,W.W. CLYDE & CO.,4,P,9,19126166.00,93.54
cdot_2024q4_fbr0502_098,US 50 BLUE MESA RESERVOIR,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-07-01,cdot_cost_data_book_2024_q4,FBR0502-098,FBR0502-098 US 50 BLUE MESA RESERVOIR,KIEWIT INFRASTRUCTURE CO.,3,M,1,7757027.06,110.50
cdot_2024q4_fbr0502_099,US 50 BLUE MESA RESERVOIR,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-08-30,cdot_cost_data_book_2024_q4,FBR0502-099,FBR0502-099 US 50 BLUE MESA RESERVOIR,KIEWIT INFRASTRUCTURE CO.,3,M,1,37556728.27,100.00
cdot_2024q4_fbr0502_100,US 50 BLUE MESA RESERVOIR,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-09-25,cdot_cost_data_book_2024_q4,FBR0502-100,FBR0502-100 US 50 BLUE MESA RESERVOIR,KIEWIT INFRASTRUCTURE CO.,3,M,1,32162056.38,100.00
cdot_2024q4_fbr0702_425,I-70 MP 185.251 EAGLE COUNTY,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-02-13,cdot_cost_data_book_2024_q4,FBR0702-425,FBR0702-425 I-70 MP 185.251 EAGLE COUNTY,KIEWIT INFRASTRUCTURE CO.,3,M,1,40837403.86,100.00
cdot_2024q4_fbr0703_528,I70,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-06-25,cdot_cost_data_book_2024_q4,FBR0703-528,FBR0703-528 I70,"KRAEMER NORTH AMERICA, LLC",1,M,1,46780031.93,101.73
cdot_2024q4_fbr2853_005,US 285 MP 136.10 (STRUC J-12-A,CDOT,CO,Colorado / CDOT District 5,Roadway,2024-01-25,cdot_cost_data_book_2024_q4,FBR2853-005,FBR2853-005 US 285 MP 136.10 (STRUC J-12-A,"AMERICAN WEST CONSTRUCTION, LLC",5,R,2,1957891.00,111.09
cdot_2024q4_fbr2872_020,US 40/287 - MP 417.7 TO 419.0,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-02-08,cdot_cost_data_book_2024_q4,FBR2872-020,FBR2872-020 US 40/287 - MP 417.7 TO 419.0,"CASTLE ROCK CONST. CO. OF COLO, LLC",4,P,6,8981782.60,115.52
cdot_2024q4_fsa0063_065,US6 AND POST BLVD ROUNDABOUT,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-01-04,cdot_cost_data_book_2024_q4,FSA0063-065,FSA0063-065 US6 AND POST BLVD ROUNDABOUT,"KSK, LLC",3,M,4,4300000.00,79.65
cdot_2024q4_fsa007a_037,SH 7 AND AIRPORT DR INTERSECTI,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-11-21,cdot_cost_data_book_2024_q4,FSA007A-037,FSA007A-037 SH 7 AND AIRPORT DR INTERSECTI,"JALISCO INTERNATIONAL, INC.",6,R,4,4195723.75,93.24
cdot_2024q4_fsa053a_002,BROADWAY SIGNAL REPLACEMENT,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,FSA053A-002,FSA053A-002 BROADWAY SIGNAL REPLACEMENT,Adiona Transportation Solutions LLC,1,U,5,1259445.25,62.97
cdot_2024q4_fsa0661_017,SH 66 AND WCR 21 WIDENING,CDOT,CO,Colorado / CDOT District 4,Roadway,2024-01-11,cdot_cost_data_book_2024_q4,FSA0661-017,FSA0661-017 SH 66 AND WCR 21 WIDENING,MARTIN MARIETTA MATERIALS,4,P,4,2938959.50,102.98
cdot_2024q4_fsa070a_039,I-70:CHIEF HOSA (MP 252.4) TO,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-05-09,cdot_cost_data_book_2024_q4,FSA070A-039,FSA070A-039 I-70:CHIEF HOSA (MP 252.4) TO,MARTIN MARIETTA MATERIALS,1,M,5,34726159.27,112.24
cdot_2024q4_fsa072a_051,SH 72 AT 80TH AVE,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-10-09,cdot_cost_data_book_2024_q4,FSA072A-051,FSA072A-051 SH 72 AT 80TH AVE,"STRUCTURES, INC.",1,R,1,614456.24,94.53
cdot_2024q4_fsa0851_012,"US 85 & CARSON BLVD, FOUNTAIN,",CDOT,CO,Colorado / CDOT District 2,Roadway,2024-06-13,cdot_cost_data_book_2024_q4,FSA0851-012,"FSA0851-012 US 85 & CARSON BLVD, FOUNTAIN,","SEMA CONSTRUCTION, INC.",2,U,3,2588099.25,95.86
cdot_2024q4_fsa2873_222,FEDERAL BLVD (SH 287C): FROM 9,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-06-06,cdot_cost_data_book_2024_q4,FSA2873-222,FSA2873-222 FEDERAL BLVD (SH 287C): FROM 9,HCG Construction,1,U,3,2895069.00,103.40
cdot_2024q4_fsa4701_135,RAMP TERMINAL INTERSECTIONS OF,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-02-15,cdot_cost_data_book_2024_q4,FSA4701-135,FSA4701-135 RAMP TERMINAL INTERSECTIONS OF,VILLALOBOS CONCRETE INC.,6,R,5,6229334.71,113.26
cdot_2024q4_im0251_363,I25A SOUTH OF TRINIDAD SURFACE,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-11-14,cdot_cost_data_book_2024_q4,IM0251-363,IM0251-363 I25A SOUTH OF TRINIDAD SURFACE,"OLDCASTLE SW GROUP, INC.",2,R,1,15844435.90,102.22
cdot_2024q4_im0251_364,I25A NORTH OF TRINIDAD SURFACE,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-12-12,cdot_cost_data_book_2024_q4,IM0251-364,IM0251-364 I25A NORTH OF TRINIDAD SURFACE,"OLDCASTLE SW GROUP, INC.",2,P,1,22965972.10,99.85
cdot_2024q4_im0762_060,I-76 (MP 132.9-149.3),CDOT,CO,Colorado / CDOT District 4,Roadway,2024-04-25,cdot_cost_data_book_2024_q4,IM0762-060,IM0762-060 I-76 (MP 132.9-149.3),"CASTLE ROCK CONST. CO. OF COLO, LLC",4,P,4,20899040.68,101.27
cdot_2024q4_itssw03_017,STATEWIDE,CDOT,CO,Colorado / CDOT District 0,Roadway,2024-08-01,cdot_cost_data_book_2024_q4,ITSSW03-017,ITSSW03-017 STATEWIDE,"MORTON ELECTRIC, INC.",0,M,1,3801536.05,96.59
cdot_2024q4_mtce076a_012,I-76 (I-70 TO LOCHBUIE),CDOT,CO,Colorado / CDOT District 1,Roadway,2024-03-21,cdot_cost_data_book_2024_q4,MTCE076A-012,MTCE076A-012 I-76 (I-70 TO LOCHBUIE),Barricade Holdings LLC,1,U,3,328376.56,85.29
cdot_2024q4_mtcer100_416,VARIOUS LOCATIONS IN REGION 1,CDOT,CO,Colorado / CDOT District 1,Roadway,2024-05-16,cdot_cost_data_book_2024_q4,MTCER100-416,MTCER100-416 VARIOUS LOCATIONS IN REGION 1,"ROADSAFE TRAFFIC SYSTEMS, INC",1,U,1,15719271.04,98.25
cdot_2024q4_mtcer200_292,R2 VARIOUS HIGHWAYS AND COUNTI,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-07-18,cdot_cost_data_book_2024_q4,MTCER200-292,MTCER200-292 R2 VARIOUS HIGHWAYS AND COUNTI,"ROADSAFE TRAFFIC SYSTEMS, INC",2,U,1,2493062.25,85.97
cdot_2024q4_mtcer200_293,PIKES PEAK AREA,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,MTCER200-293,MTCER200-293 PIKES PEAK AREA,"ROADSAFE TRAFFIC SYSTEMS, INC",2,R,5,1848479.00,97.29
cdot_2024q4_mtcer200_295,R2 VARIOUS HIGHWAYS AND COUNTI,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,MTCER200-295,MTCER200-295 R2 VARIOUS HIGHWAYS AND COUNTI,"ROADSAFE TRAFFIC SYSTEMS, INC",2,R,3,497229.68,71.03
cdot_2024q4_mtcer200_298,REGION 2 I25 DIFFERENT LOCATIO,CDOT,CO,Colorado / CDOT District 2,Roadway,2024-10-24,cdot_cost_data_book_2024_q4,MTCER200-298,MTCER200-298 REGION 2 I25 DIFFERENT LOCATIO,"WORK ZONE TRAFFIC CONTROL, LLC",2,U,2,637922.50,104.58
cdot_2024q4_mtcer300_277,REGION 3 ROUNDABOUT SIGN REPLA,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-06-20,cdot_cost_data_book_2024_q4,MTCER300-277,MTCER300-277 REGION 3 ROUNDABOUT SIGN REPLA,"WORK ZONE TRAFFIC CONTROL, LLC",3,M,3,566501.00,72.27
cdot_2024q4_mtcer300_281,REGION 3 ROUNDABOUT STRIPING A,CDOT,CO,Colorado / CDOT District 3,Roadway,2024-03-14,cdot_cost_data_book_2024_q4,MTCER300-281,MTCER300-281 REGION 3 ROUNDABOUT STRIPING A,KOLBE STRIPING INC.,3,M,2,555495.00,125.40
cdot_2024q4_mtcer300_282,040A IN MOFFAT COUNTY,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-08-08,cdot_cost_data_book_2024_q4,MTCER300-282,MTCER300-282 040A IN MOFFAT COUNTY,A-1 CHIPSEAL COMPANY,6,M,4,436584.00,88.60
cdot_2024q4_mtcer300_283,REGION 3 I70 SUMMIT COUNTY MP,CDOT,CO,Colorado / CDOT District 6,Roadway,2024-07-11,cdot_cost_data_book_2024_q4,MTCER300-283,MTCER300-283 REGION 3 I70 SUMMIT COUNTY MP,"KSK, LLC",6,M,3,505000.00,77.61
