contract_id,letting_id,source_id,state,agency_id,official_contract_id,call_order,letting_status,awarded_vendor,awarded_amount,primary_county,route,work_type,contract_period,dbe_goal,bid_count,location,district,terrain,award_index
sd_sddot_20200520_item_005,sd_sddot_2020_05_20,sd_sddot_bid_tabs_2020_05_20,SD,sd_sddot,,5,AWARDED,"Dakota Traffic Services, LLC",51808.3,"Edmunds, Hyde, Roberts",,Radar Speed Feedback Signs,,,3,Various locations in the Aberdeen Region,,,
sd_sddot_20200520_item_006,sd_sddot_2020_05_20,sd_sddot_bid_tabs_2020_05_20,SD,sd_sddot,,6,AWARDED,"Surface Preparation Technologies, LLC",1250984.64,"Hughes, Sully, Todd",,Centerline Rumble Stripes,,,1,Pierre Region,,,
sd_sddot_20200520_item_007,sd_sddot_2020_05_20,sd_sddot_bid_tabs_2020_05_20,SD,sd_sddot,,7,AWARDED,Traffic Solutions Inc,55545,Regionwide,,County Pavement Marking,,,1,Various Locations in the Pierre Region,,,
sd_sddot_20200520_item_008,sd_sddot_2020_05_20,sd_sddot_bid_tabs_2020_05_20,SD,sd_sddot,,8,AWARDED,"Dakota Barricade, LLC",571098,Regionwide,,County Pavement Marking,,,1,Various Locations in the Rapid City Region,,,
sd_sddot_20200603_item_001,sd_sddot_2020_06_03,sd_sddot_bid_tabs_2020_06_03,SD,sd_sddot,,1,AWARDED,T&R Contracting Inc,85499.99,Minnehaha,,Shared Use Path,,,7,In Valley Springs along Valley Drive from Southside Ave. to Broadway Ave.,,,
sd_sddot_20200603_item_002,sd_sddot_2020_06_03,sd_sddot_bid_tabs_2020_06_03,SD,sd_sddot,,2,AWARDED,"Simon Contractors of South Dakota, Inc.",6050476.31,Lawrence,,Mill & AC Resurfacing,,,4,US14A - Fm Cheyenne Crossing to Deadwood via Lead and Central City & US85 - At Cheyenne Crossing,,,
sd_sddot_20200603_item_003,sd_sddot_2020_06_03,sd_sddot_bid_tabs_2020_06_03,SD,sd_sddot,,3,AWARDED,Traffic Services Company LLC,186753.96,"Dewey, Haakon, Stanley, Ziebach",,Durable Pavement Marking,,,2,Various locations on the State System in the Pierre Region,,,
sd_sddot_20200603_item_004,sd_sddot_2020_06_03,sd_sddot_bid_tabs_2020_06_03,SD,sd_sddot,,4,AWARDED,"VOGEL TRAFFIC SERVICES, INC",436682.11,Regionwide,,County Pavement Marking,,,2,Various Locations in the Aberdeen Region,,,
sd_sddot_20200603_item_005,sd_sddot_2020_06_03,sd_sddot_bid_tabs_2020_06_03,SD,sd_sddot,,5,AWARDED,"VOGEL TRAFFIC SERVICES, INC",725708.08,Regionwide,,County Pavement Marking,,,2,Various Locations in the Mitchell Region,,,
sd_sddot_20200617_item_001,sd_sddot_2020_06_17,sd_sddot_bid_tabs_2020_06_17,SD,sd_sddot,,1,AWARDED,"NOLZ DRAGLINE & CONSTRUCTION COMPANY, INC",516243.16,McCook,,Structure (RCBC) & Approach Grading,,,5,"Structure on 245th St, 6.1 miles east of Center over the East Fork of the Vermillion River",,,
sd_sddot_20200617_item_002,sd_sddot_2020_06_17,sd_sddot_bid_tabs_2020_06_17,SD,sd_sddot,,2,AWARDED,"MUTH ELECTRIC, INC.",263087,"Beadle, Brookings, Brown, Codington, Day, Grant, Spink",,Reflective Signal Backplates,,,3,Aberdeen Region,,,
sd_sddot_20200617_item_003,sd_sddot_2020_06_17,sd_sddot_bid_tabs_2020_06_17,SD,sd_sddot,,3,AWARDED,Hydro Klean LLC,54438.2,"Hand, Spink",,Culvert Cleaning & Lining,,,3,Various Locations Throughout the Huron Area,,,
sd_sddot_20200617_item_004,sd_sddot_2020_06_17,sd_sddot_bid_tabs_2020_06_17,SD,sd_sddot,,4,AWARDED,Hydro Klean LLC,501204.69,"Brown, Day, Edmunds, Faulk, Marshall, Spink",,Culvert Cleaning & Lining,,,3,Various Locations Throughout the Aberdeen Area,,,
sd_sddot_20200715_item_001,sd_sddot_2020_07_15,sd_sddot_bid_tabs_2020_07_15,SD,sd_sddot,,1,AWARDED,"Forby Contracting, Inc.",1396068.6,"Beadle, Hand",,Pavement Restoration,,,3,Various Locations in Huron Area,,,
sd_sddot_20200715_item_002,sd_sddot_2020_07_15,sd_sddot_bid_tabs_2020_07_15,SD,sd_sddot,,2,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",505327.25,Davison,,Traffic Signal & ADA Upgrades,,,3,Intersection of SD37 & Minnesota St in Mitchell,,,
sd_sddot_20200715_item_003,sd_sddot_2020_07_15,sd_sddot_bid_tabs_2020_07_15,SD,sd_sddot,,3,AWARDED,"SUBSURFACE, INC.",193416.25,Clark,,Culvert Repair,,,2,SD Highway 28 from the Spink/Clark County Line to 5 Miles West of Willow Lake,,,
sd_sddot_20200805_item_001,sd_sddot_2020_08_05,sd_sddot_bid_tabs_2020_08_05,SD,sd_sddot,,1,AWARDED,"Corr Construction Services, Inc",213617.8,Custer,,Structure & Approach Grading,,,7,Structure 0.2 miles north of Hermosa over a creek,,,
sd_sddot_20200805_item_002,sd_sddot_2020_08_05,sd_sddot_bid_tabs_2020_08_05,SD,sd_sddot,,2,AWARDED,"Corr Construction Services, Inc",1088233.3,Butte,,Structure & Approach Grading,,,3,SD79 - 10 miles NE of SD168 Over Frog Creek,,,
sd_sddot_20200805_item_003,sd_sddot_2020_08_05,sd_sddot_bid_tabs_2020_08_05,SD,sd_sddot,,3,AWARDED,Asphalt Paving & Materials Company,3589804.32,Hughes,,"Mill & AC Surfacing, Pipe Work",,,6,US14 - Fm E of Blunt to the Hughes/Hyde Co Line,,,
sd_sddot_20200805_item_004,sd_sddot_2020_08_05,sd_sddot_bid_tabs_2020_08_05,SD,sd_sddot,,4,AWARDED,Action Systems Inc.dba Action Electric,101040.6,Moody,,Lighting,,,3,I29 - Rest Area at Exit 121 (Ward) - Moody County,,,
sd_sddot_20200805_item_005,sd_sddot_2020_08_05,sd_sddot_bid_tabs_2020_08_05,SD,sd_sddot,,5,AWARDED,"Hamm Contracting, LLC",3256560.1,Pennington,,Signing & Delineation,,,2,"Various County, City, & Township Roads in Pennington County",,,
sd_sddot_20200819_item_001,sd_sddot_2020_08_19,sd_sddot_bid_tabs_2020_08_19,SD,sd_sddot,,1,AWARDED,"Corr Construction Services, Inc",1197550.4,Tripp,,Structure & Approach Grading,,,2,Structure 2.5 miles north & 6.9 miles east of Millboro on 296th St over Rahn Lake,,,
sd_sddot_20200819_item_002,sd_sddot_2020_08_19,sd_sddot_bid_tabs_2020_08_19,SD,sd_sddot,,2,AWARDED,"D & G Concrete Construction, Inc.",2244316.02,Lincoln,,ADA & Pavement Restoration,,,9,US18 - Through Canton,,,
sd_sddot_20200819_item_003,sd_sddot_2020_08_19,sd_sddot_bid_tabs_2020_08_19,SD,sd_sddot,,3,AWARDED,WEBSTER SCALE INC,1353429.9,Day,,"Grading, AC Surf. & Erosion Protection",,,6,Approximately 15 miles north of Webster on 435th Ave in between 125th St and 126th St in Day County,,,
sd_sddot_20200819_item_004,sd_sddot_2020_08_19,sd_sddot_bid_tabs_2020_08_19,SD,sd_sddot,,4,CANCELLED,,,"Edmunds, Hamlin, McPherson Cancellation of Award of Contract",,Signing & Delineation,,,,"Various County, Tribal and City Roads in the Aberdeen Region",,,
sd_sddot_20200902_item_001,sd_sddot_2020_09_02,sd_sddot_bid_tabs_2020_09_02,SD,sd_sddot,,1,WITHDRAWN,,,Clay Withdrawn from Letting,,"Shldr Widen, Grading, RCBCs & AC Surf",,,,SD46 - From Irene to SD19A,,,
sd_sddot_20200902_item_002,sd_sddot_2020_09_02,sd_sddot_bid_tabs_2020_09_02,SD,sd_sddot,,2,AWARDED,MORRIS INC.,6830151.64,Stanley,,"Mill & AC, Pipe, Deck Overlay, Erosion",,,4,SD1806 - Fm the Lyman/Stanley Co Line N 14.7; Str 11.2 SE of US83 over Antelope Ck,,,
sd_sddot_20200902_item_003,sd_sddot_2020_09_02,sd_sddot_bid_tabs_2020_09_02,SD,sd_sddot,,3,AWARDED,"TI-ZACK CONCRETE, INC.",5673795.2,Brown,,Curb Ramp Upgrades & PCCP Repair,,,3,US281 and US12 through Aberdeen,,,
sd_sddot_20200902_item_004,sd_sddot_2020_09_02,sd_sddot_bid_tabs_2020_09_02,SD,sd_sddot,,4,AWARDED,SPENCER QUARRIES INCORPORATED,4309328.69,"Minnehaha, Turner",,"Mill & AC, Str Repair & Intersections",,,2,"SD19 from the SD44 to SD42, & SD44 from the west Jct with SD19 to the east Jct of SD19",,,
sd_sddot_20200902_item_005,sd_sddot_2020_09_02,sd_sddot_bid_tabs_2020_09_02,SD,sd_sddot,,5,AWARDED,"BITUMINOUS PAVING, INC.",8338450.78,Lyman,,AC Resurfacing,,,4,SD248 - Fm US83 to Reliance,,,
sd_sddot_20200902_item_006,sd_sddot_2020_09_02,sd_sddot_bid_tabs_2020_09_02,SD,sd_sddot,,6,AWARDED,"DIAMOND SURFACE, INC",3296559.35,"Hutchinson, McCook, Union, Yankton",,Pavement Restoration,,,4,Various Routes in the Yankton Area,,,
sd_sddot_20200916_item_001,sd_sddot_2020_09_16,sd_sddot_bid_tabs_2020_09_16,SD,sd_sddot,,1,AWARDED,MICHELS CORPORATION,17114000,Roberts,,"PCC Overlay, AC Resurf, Polymer Seals",,,5,"I29 NBL from N of Exit 224 (Peever) to S of Exit 242 & SD 10, From East of SD 127 to East of I29",,,
sd_sddot_20200916_item_002,sd_sddot_2020_09_16,sd_sddot_bid_tabs_2020_09_16,SD,sd_sddot,,2,AWARDED,Jensen Construction Company,49990247.46,"Hughes, Stanley",,Replace Structure & Intersection Improv.,,,3,US14 - Missouri River Bridge at Pierre,,,
sd_sddot_20200916_item_003,sd_sddot_2020_09_16,sd_sddot_bid_tabs_2020_09_16,SD,sd_sddot,,3,AWARDED,"BITUMINOUS PAVING, INC.",5849208.17,Bennett,,"Mill & AC Surf, ADA Ramps, Signals",,,4,"US18 - Fm the W Jct with SD73, Through Martin, to the E Jct of SD73, & Fm W of Antelope Road/242 Ave to the Bennett/Todd Co Line; SD73 From US18 in Martin South 0.30 Miles",,,
sd_sddot_20201007_item_001,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,1,AWARDED,"Reede Construction, Inc.",37412446.36,McCook,,"PCCP, Pipe Work, Grading, Structures",,,6,"I90 EBL - Fm 2 W of the Salem Interchange to 2 W of Humboldt; Str W of US81 Interchange over Fork Vermillion River, Str E of US81 Interchange over 443 Ave, Strs W of Minnehaha Co Line over Fork Vermillion River & 453 Ave",,,
sd_sddot_20201007_item_002,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,2,AWARDED,"LOISEAU CONSTRUCTION, INC.",14815979.58,"Douglas, Hutchinson",,"Shldr Widen, AC Surf. & Pipe Work",,,5,SD Highway 44 - Fm the E Jct with US281 to SD37 at Parkston,,,
sd_sddot_20201007_item_003,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,3,AWARDED,LIEN TRANSPORTATION CO,319947.95,Brown,,Construct Median Crossover,,,3,"US12, 0.8 miles east of Bath",,,
sd_sddot_20201007_item_004,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,4,AWARDED,"DOUBLE H PAVING, INC",1092212.33,Minnehaha,,Ramp Detours & Median Crossover,,,5,I90 - Fm W of Humboldt to Near Hartford,,,
sd_sddot_20201007_item_005,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,5,AWARDED,"BITUMINOUS PAVING, INC.",3392566,Brown,,Mill & AC Resurfacing,,,4,SD 10 from Jct of US 281 14 miles East,,,
sd_sddot_20201007_item_006,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,6,AWARDED,"DUININCK, INC",2054691.28,Lincoln,,"Mill & AC Resurfacing, Pipe Work",,,8,SD115 - From US18 to Harrisburg,,,
sd_sddot_20201007_item_007,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,7,AWARDED,"QUINN CONSTRUCTION, INC",287233.25,Lawrence,,Pipe Work,,,3,I90 from Wyoming State Line to West of Exit 10,,,
sd_sddot_20201007_item_008,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,8,AWARDED,Complete Concrete Inc dba Complete Contracting Sol,512487.57,Pennington,,PCC Pavement Repair,,,2,Various Locations Throughout the Rapid City Region,,,
sd_sddot_20201007_item_009,sd_sddot_2020_10_07,sd_sddot_bid_tabs_2020_10_07,SD,sd_sddot,,9,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",1422111,Lincoln,,CRC Pavement Repair,,,3,I29 - Fm Exit 62 (Canton Interchange) to Exit 73 (Tea Interchange),,,
sd_sddot_20201021_item_001,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,1,AWARDED,Halme Inc.,1539445.7,Codington,,Storm Sewer Outfalls,,,5,US212 - Fm US81 to 19th St SE in Watertown,,,
sd_sddot_20201021_item_002,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,2,AWARDED,Halme Inc.,33589,Codington,,Watermain Lowering at Storm Sewer,,,5,US81 - South of the US81/US212 intersection in Watertown,,,
sd_sddot_20201021_item_003,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,3,AWARDED,"SUBSURFACE, INC.",84291.25,Roberts,,CIPP or CCCP Culvert Liner,,,4,SD 15 - 11 miles SE of Wilmont,,,
sd_sddot_20201021_item_004,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,4,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",951500,"Brookings, Lake, Lincoln, Minnehaha, Moody",,Culvert Repair,,,3,Various Locations in the Sioux Falls Area,,,
sd_sddot_20201021_item_005,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,5,AWARDED,"Dakota Traffic Services, LLC",127654.06,Clark,,Durable Pavement Marking,,,2,US Highway 212 in Clark,,,
sd_sddot_20201021_item_006,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,6,AWARDED,"Hamm Contracting, LLC",686100.2,Stanley,,Signing & Delineation,,,3,"Various County, City, & Township Roads in Stanley Co",,,
sd_sddot_20201021_item_007,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,7,AWARDED,"Corr Construction Services, Inc",424637.3,Fall River,,Approach Slab Repair,,,3,US18 -6 miles NE of Edgemont,,,
sd_sddot_20201021_item_008,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,8,AWARDED,"MUTH ELECTRIC, INC.",192201,Moody,,Interchange Lighting,,,4,I29 - Exit 109 (Colman Interchange),,,
sd_sddot_20201021_item_009,sd_sddot_2020_10_21,sd_sddot_bid_tabs_2020_10_21,SD,sd_sddot,,9,AWARDED,ASPHALT SURFACING COMPANY,3015669.67,"Lincoln, Minnehaha, Moody, Union",,Crossroad Improvements,,,3,I29 - Mitchell Region,,,
sd_sddot_20201104_item_001,sd_sddot_2020_11_04,sd_sddot_bid_tabs_2020_11_04,SD,sd_sddot,,1,AWARDED,Complete Concrete Inc dba Complete Contracting Sol,17484588.63,Pennington,,"Interchange, PCC Surfacing, Structures",,,2,"I90 - Exit 59, (LaCrosse Street & Maple Street) in Rapid City",,,
sd_sddot_20201104_item_002,sd_sddot_2020_11_04,sd_sddot_bid_tabs_2020_11_04,SD,sd_sddot,,2,AWARDED,Complete Concrete Inc dba Complete Contracting Sol,707279.23,Pennington,,Sanitary Sewer and Water Main Replacemen,,,2,Adjacent to the Interchange on Both the North and South Segments of LaCrosse Street. The City’s Utility Replacement Work may Extend Approximately 100 Feet Beyond the DOT Project Limits on the South Side of the Project.,,,
sd_sddot_20201104_item_003,sd_sddot_2020_11_04,sd_sddot_bid_tabs_2020_11_04,SD,sd_sddot,,3,AWARDED,"MIDWEST CONTRACTING, LLC",3488643.93,Roberts,,Grading & RCBC Structure,,,5,SD15 - 3 structures between I29 and Wilmont,,,
sd_sddot_20201104_item_004,sd_sddot_2020_11_04,sd_sddot_bid_tabs_2020_11_04,SD,sd_sddot,,4,AWARDED,"MIDWEST CONTRACTING, LLC",12682115.06,Bon Homme,,"Grading, Interim Surf, Strs, & Lighting",,,1,"SD52 from SD37 to SD50, & SD37P at Springfield",,,
sd_sddot_20201104_item_005,sd_sddot_2020_11_04,sd_sddot_bid_tabs_2020_11_04,SD,sd_sddot,,5,AWARDED,Sharpe Enterprises Inc.,1809052.61,"Mellette, Tripp",,Scour Protection,,,2,Various Locations in Winner Area,,,
sd_sddot_20201104_item_006,sd_sddot_2020_11_04,sd_sddot_bid_tabs_2020_11_04,SD,sd_sddot,,6,AWARDED,KNIFE RIVER MIDWEST LLC,6769998.7,Union,,Mill & AC Surf. Intersection Impr. Pipe,,,5,SD48 - Fm I29 to Just E of the Iowa State Line; SD48 - Str 1.5 E of SD 11 Over E Union Ck,,,
sd_sddot_20201104_item_007,sd_sddot_2020_11_04,sd_sddot_bid_tabs_2020_11_04,SD,sd_sddot,,7,AWARDED,"BORDER STATES PAVING, INC.",5647686.33,"Jones, Lyman, Mellette",,AC Resurfacing,,,4,US183 - Fm the White River to SD248,,,
sd_sddot_20201118_item_001,sd_sddot_2020_11_18,sd_sddot_bid_tabs_2020_11_18,SD,sd_sddot,,1,AWARDED,"BITUMINOUS PAVING, INC.",7919816.87,Fall River,,"Mill & AC Resurf., Replace RCBC",,,3,US18E - Fm Smithwick Road to the S Jct of US385 on the Original Lanes of the Heartland Expressway,,,
sd_sddot_20201118_item_002,sd_sddot_2020_11_18,sd_sddot_bid_tabs_2020_11_18,SD,sd_sddot,,2,AWARDED,"WESTERN CONSTRUCTION, INC.",3399806.92,"Lawrence, Meade",,"Mill & AC Concrete Resurf., Pipe Work",,,4,US14A - Fm E of the US85 N Jct to the PCC segment in Sturgis,,,
sd_sddot_20201118_item_003,sd_sddot_2020_11_18,sd_sddot_bid_tabs_2020_11_18,SD,sd_sddot,,3,AWARDED,"Corr Construction Services, Inc",985490.3,Pennington,,Structure & Approach Grading,,,2,Structure 0.6 miles west & 0.1 mile south of Rochford over Rapid Creek,,,
sd_sddot_20201118_item_004,sd_sddot_2020_11_18,sd_sddot_bid_tabs_2020_11_18,SD,sd_sddot,,4,AWARDED,JIM RIVER FENCING LLC,270094.7,Pennington,,Interstate Fence,,,1,I90 E&W - Fm Exit 98 to E of Exit 107,,,
sd_sddot_20201202_item_001,sd_sddot_2020_12_02,sd_sddot_bid_tabs_2020_12_02,SD,sd_sddot,,1,AWARDED,T&R Contracting Inc,11099144.85,Tripp,,Urban Reconstruction,,,5,"US18 - Fm W of Monroe St to Lincoln St in Winner, US18E&W - Fm Lincoln St to 3rd St in Winner, & US18 - Fm 3rd St to 7th St in Winner",,,
sd_sddot_20201202_item_002,sd_sddot_2020_12_02,sd_sddot_bid_tabs_2020_12_02,SD,sd_sddot,,2,AWARDED,T&R Contracting Inc,1095430.15,Tripp,,Watermain & Sewer Relocation,,,5,US18 – Fm W of Monroe St to 9th St in Winner and SD44 from the Jct with US18 to Plum St.,,,
sd_sddot_20201202_item_003,sd_sddot_2020_12_02,sd_sddot_bid_tabs_2020_12_02,SD,sd_sddot,,3,AWARDED,"CENTRAL SPECIALTIES, INC",11277765.88,Clay,,"Shldr Widen, Grading, RCBCs & AC Surf",,,3,SD46 - From Irene to SD19A,,,
sd_sddot_20201202_item_004,sd_sddot_2020_12_02,sd_sddot_bid_tabs_2020_12_02,SD,sd_sddot,,4,AWARDED,KNIFE RIVER MIDWEST LLC,6313104.72,Clay,,"AC Surf., Surf. Prep, Guardrail",,,5,SD46 - Fm W of SD19/SD19A to W of the Jct with I29,,,
sd_sddot_20201202_item_005,sd_sddot_2020_12_02,sd_sddot_bid_tabs_2020_12_02,SD,sd_sddot,,5,AWARDED,"Hilt Construction,Inc.",98278.7,Pennington,,Corridor Signing,,,2,Rapid City Region,,,
sd_sddot_20201209_item_001,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,1,AWARDED,Complete Concrete Inc dba Complete Contracting Sol,22771269.16,Jackson,,"Grading, PCC Surfacing & Str. Rehab",,,7,"I90 - EBL, Fm E of the Belvidere Exit to W of the Jackson/Jones Co Line; Str Over I90, 2.5 SW of the SD63 N Exit, Perault Rd",,,
sd_sddot_20201209_item_002,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,2,AWARDED,Asphalt Paving & Materials Company,2997779.34,"Clark, Spink",,Mill & AC Resurfacing & Pipe Work,,,4,US Highway 212 from Dolan to 6 miles West of Clark,,,
sd_sddot_20201209_item_003,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,3,AWARDED,Asphalt Paving & Materials Company,2582447.87,Spink,,"Cold Mill, AC Resurfacing, Pipe Culverts",,,4,SD37 - Fm Doland to Turton,,,
sd_sddot_20201209_item_004,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,4,AWARDED,"BORDER STATES PAVING, INC.",6214184.11,"Jackson, Pennington",,"Mill & AC Resurf, Pipe Work, Repl. Struc",,,5,US14 - Fm E of Wall to Cottonwood; US14 - 3.8 W of the Jackson Co Line Over a Branch of Cottonwood Creek,,,
sd_sddot_20201209_item_005,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,5,AWARDED,"BORDER STATES PAVING, INC.",8310020.48,Perkins,,Mill & AC Resurfacing & Pipe Work,,,5,SD20 - Fm Prairie City to SD73,,,
sd_sddot_20201209_item_006,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,6,AWARDED,"HEAVY CONSTRUCTORS, INC.",688256.22,Pennington,,Structure & Approach Grading,,,2,0.4 miles east & 0.3 miles north of Hill City Over Major Lake Spillway,,,
sd_sddot_20201209_item_007,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,7,AWARDED,Grangaard Construction Inc,5978629.51,Harding,,Structures & Approach Grading,,,1,SD20 - 4.2 & 5.0 E of the Montana State Line Over the Little Missouri River & Over Valley Creek & 14.8 E of the E US85 Jct Over Sioux Creek,,,
sd_sddot_20201209_item_008,sd_sddot_2020_12_09,sd_sddot_bid_tabs_2020_12_09,SD,sd_sddot,,8,AWARDED,"Louis-Company, LLC",383837.25,Roberts,,Polymer Chip Seal,,,6,"I29 - Strs N of Summit, SD15 - Str E of Wilmont",,,
sd_sddot_20210120_item_001,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,1,AWARDED,"GRAVES CONSTRUCTION CO., INC.",1728038.55,Turner,,Structure Replacement,,,4,Structure 2.9 E of Viborg on 291st St over a creek SN 63-189-230,,,
sd_sddot_20210120_item_002,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,2,AWARDED,R AND G CONSTRUCTION CO,13420018.47,"Deuel, Grant",,"Grading, Interim Surfacing, & Structures",,,4,"SD15 from US212 north to SD20, SD20 from the south jct with SD15 to the north Jct with SD15, & SD15 from SD20 north 0.4 miles",,,
sd_sddot_20210120_item_003,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,3,AWARDED,"Reede Construction, Inc.",12999430.54,Potter,,"Urban Grad., PCC Surf., ADA, Storm Sewer",,,2,US Highway 212 through Gettysburg,,,
sd_sddot_20210120_item_004,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,4,AWARDED,"Reede Construction, Inc.",696093.5,Potter,,Sanitary Sewer and Water Main,,,2,US Highway 212 through Gettysburg,,,
sd_sddot_20210120_item_005,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,5,NO BIDS,,,"Lawrence, Meade, Pennington",,Replace Fence,,,,I90 - Rapid City Area,,,
sd_sddot_20210120_item_006,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,6,AWARDED,"BX CIVIL & CONSTRUCTION, INC.",1374570.86,"Lincoln, Minnehaha, Union",,"Guardrail, Culvert, Shoulder ACC Surf.",,,4,Interstate 29 and 229 in the Sioux Falls and Yankton Areas,,,
sd_sddot_20210120_item_007,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,7,AWARDED,"WESTERN CONSTRUCTION, INC.",1359377.94,Meade,,Median and Ramp Crossovers,,,5,I90 E&W - Fm Exit 32 (Sturgis) to Exit 40 (Tilford),,,
sd_sddot_20210120_item_008,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,8,AWARDED,"CENTRAL SPECIALTIES, INC",5352180.9,Grant,,Mill & AC Resurfacing,,,4,US12 from Milbank to the Minnesota State Line,,,
sd_sddot_20210120_item_009,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,9,AWARDED,"Anderson Western, Inc.",9209247.06,"Butte, Meade",,"Mill & AC Resurf., Str Repl., Culvert",,,6,"SD34 - Fm Regent St in Sturgis to E of SD79, SD79 - Fm SD34 to S of US212",,,
sd_sddot_20210120_item_010,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,10,AWARDED,SPENCER QUARRIES INCORPORATED,5476822.73,"Brule, Buffalo",,"Mill & AC Resurf., Pipe Work, Guardrail",,,6,SD45 - Fm 6 N of Kimball to 7 N of SD34,,,
sd_sddot_20210120_item_011,sd_sddot_2021_01_20,sd_sddot_bid_tabs_2021_01_20,SD,sd_sddot,,11,AWARDED,Asphalt Paving & Materials Company,4585446.97,Spink,,"Mill, AC Resurfacing, Pipe Work",,,5,SD28 - Fm W of SD37 to the Clark Co Line,,,
sd_sddot_20210203_item_001,sd_sddot_2021_02_03,sd_sddot_bid_tabs_2021_02_03,SD,sd_sddot,,1,AWARDED,"MIDLAND CONTRACTING, INC",6839500.5,Clay,,"Grading, Mill & AC Surf, Lighting & Str",,,4,SD50 - From the divided lanes west of Vermillion to the divided lanes east of Vermillion,,,
sd_sddot_20210203_item_002,sd_sddot_2021_02_03,sd_sddot_bid_tabs_2021_02_03,SD,sd_sddot,,2,AWARDED,"MIDLAND CONTRACTING, INC",3077119.99,Clay,,Storm Sewer for Drainage Improvements,,,4,SD50 EB Ditch within Public ROW from Over Drive to Dakota Street in Vermillion,,,
sd_sddot_20210203_item_003,sd_sddot_2021_02_03,sd_sddot_bid_tabs_2021_02_03,SD,sd_sddot,,3,AWARDED,Mainline Holdings Inc,424727.25,"Butte, Perkins",,Pipe Culvert Repair,,,2,Belle Fourche Area,,,
sd_sddot_20210203_item_004,sd_sddot_2021_02_03,sd_sddot_bid_tabs_2021_02_03,SD,sd_sddot,,4,AWARDED,"INDUSTRIAL BUILDERS, INC",969044.24,Spink,,"Deck Overlay, Approach Rail, Approach",,,4,US281 - Strs 0.5 N of US212 over Turtle Ck; 5.8 N of US212 over Snake Ck,,,
sd_sddot_20210203_item_005,sd_sddot_2021_02_03,sd_sddot_bid_tabs_2021_02_03,SD,sd_sddot,,5,AWARDED,"LOISEAU CONSTRUCTION, INC.",10982474.5,Brule,,"Grading, Mill & AC Surf, Pipe & Lighting",,,3,SD50 - Fm K St to I-90 at Chamberlain,,,
